Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price
INN11301,Neptune,14/9/2017,2,0,Buffet Breakfast,0,0,1,2,0,237,Online,0,0,89.25
INN08141,Neptune,28/4/2018,2,0,Not Selected,0,0,0,2,0,74,Online,0,0,77.62
INN25846,Venus,9/7/2018,3,0,Buffet Breakfast,2,0,2,2,0,45,Online,0,0,145.35
INN01597,Neptune,6/8/2017,2,0,Not Selected,2,0,0,1,0,0,Online,0,0,81.0
INN11191,Neptune,27/9/2018,1,0,Buffet Breakfast,2,0,0,3,0,28,Online,0,0,115.23
INN33457,Neptune,13/9/2018,2,0,Buffet Breakfast,1,0,0,4,0,235,Online,0,0,103.06
INN18050,Neptune,10/10/2017,2,0,Buffet Breakfast,0,0,1,1,0,174,Offline,0,0,70.0
INN15881,Neptune,8/11/2018,1,0,Not Selected,1,0,0,2,0,14,Online,0,0,134.75
INN30883,Neptune,27/1/2018,2,0,Buffet Breakfast,1,0,0,2,0,14,Online,0,0,81.9
INN21321,Neptune,4/7/2018,2,1,Buffet Breakfast,0,0,1,2,0,6,Online,0,0,163.67
INN24398,Neptune,6/12/2018,2,0,Not Selected,0,0,0,1,0,88,Online,0,0,88.0
INN25164,Neptune,28/10/2018,2,0,Buffet Breakfast,1,0,1,2,0,35,Online,0,0,129.0
INN09679,Neptune,11/8/2018,2,0,Buffet Breakfast,2,0,2,3,0,171,Offline,0,0,72.25
INN24826,Neptune,13/3/2018,2,0,Buffet Breakfast,0,0,2,1,0,40,Offline,0,0,85.0
INN21790,Neptune,23/10/2017,1,0,Buffet Breakfast,0,0,0,1,0,43,Online,0,0,0.0
INN23619,Neptune,9/8/2017,2,0,Buffet Breakfast,2,0,2,1,0,120,Online,0,0,76.5
INN16886,Neptune,15/9/2018,2,0,Buffet Breakfast,1,0,0,2,0,30,Online,0,0,104.64
INN17006,Jupiter,17/2/2018,2,0,Buffet Breakfast,1,0,0,1,12,0,Complementary,1,3,0.0
INN35887,Neptune,1/12/2018,2,0,Buffet Breakfast,1,0,1,3,0,114,Online,0,0,85.0
INN02837,Neptune,27/6/2018,2,0,Buffet Breakfast,0,0,1,3,0,39,Online,0,0,113.4
INN09991,Neptune,19/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,280,Offline,0,0,110.0
INN23114,Neptune,25/9/2018,2,0,Buffet Breakfast,1,0,2,0,0,38,Online,0,0,104.64
INN03174,Neptune,3/8/2018,2,0,Not Selected,1,0,1,4,0,196,Online,0,0,80.75
INN33898,Neptune,17/3/2018,2,0,Buffet Breakfast,0,0,1,3,0,75,Offline,0,0,80.0
INN07305,Neptune,28/10/2018,2,1,Buffet Breakfast,1,0,1,2,0,36,Offline,0,0,100.0
INN02132,Neptune,24/11/2018,1,0,Buffet Breakfast,1,0,0,1,3,6,Corporate,1,1,65.0
INN11701,Venus,15/7/2018,3,0,Buffet Breakfast,3,0,2,2,0,148,Online,0,0,130.05
INN30755,Neptune,12/5/2018,1,0,Buffet Breakfast,0,0,1,3,0,120,Online,0,0,110.59
INN34034,Venus,22/5/2018,2,0,Buffet Breakfast,0,0,2,1,0,142,Online,0,0,114.3
INN01330,Neptune,4/4/2018,2,0,Buffet Breakfast,1,0,1,3,0,111,Online,0,0,82.45
INN11956,Venus,22/5/2018,2,1,Buffet Breakfast,2,0,2,2,0,123,Online,0,0,107.95
INN13563,Neptune,30/6/2018,2,0,Not Selected,0,0,0,1,0,0,Online,0,0,107.0
INN16099,Venus,28/10/2018,2,0,Buffet Breakfast,1,0,1,2,0,110,Online,0,0,104.4
INN16114,Neptune,1/4/2018,2,0,Buffet Breakfast,1,0,2,3,0,65,Online,0,0,88.91
INN13667,Neptune,8/3/2018,2,0,Buffet Breakfast,0,0,0,2,0,1,Online,0,0,103.0
INN22977,Neptune,11/8/2018,2,1,Buffet Breakfast,1,0,0,1,0,33,Online,0,0,152.1
INN11100,Neptune,27/11/2017,2,0,Buffet Breakfast,2,0,1,2,0,73,Online,0,0,79.2
INN04395,Neptune,6/9/2017,2,0,Buffet Breakfast,0,0,2,2,0,69,Offline,0,0,81.09
INN30578,Neptune,28/11/2017,2,0,Buffet Breakfast,2,0,2,1,0,89,Online,0,0,55.63
INN16840,Neptune,7/5/2018,2,0,Not Selected,0,0,1,1,0,19,Online,0,0,114.0
INN27300,Neptune,9/8/2018,2,1,Buffet Breakfast,1,0,0,3,0,192,Online,0,0,121.5
INN30686,Saturn,19/8/2018,0,2,Buffet Breakfast,1,0,2,3,0,151,Online,0,0,99.3
INN20372,Neptune,8/4/2018,2,0,Buffet Breakfast,2,0,0,2,0,97,Online,0,0,96.3
INN14590,Neptune,3/3/2018,2,0,Buffet Breakfast,1,0,1,3,0,35,Online,0,0,83.9
INN29431,Saturn,18/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,10,Online,0,0,119.5
INN15479,Neptune,9/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,87,Online,0,0,97.71
INN13731,Neptune,19/5/2018,2,0,Buffet Breakfast,0,0,2,3,0,46,Offline,0,0,86.5
INN00870,Venus,8/3/2018,1,0,Buffet Breakfast,0,0,0,3,0,16,Corporate,0,0,76.0
INN15530,Neptune,9/4/2018,2,0,Buffet Breakfast,1,0,1,1,0,159,Offline,0,0,70.0
INN32594,Venus,20/8/2018,2,0,Buffet Breakfast,0,0,2,2,0,156,Online,0,0,112.2
INN23220,Saturn,7/12/2018,2,0,Buffet Breakfast,2,0,0,4,0,95,Online,0,0,77.86
INN23002,Venus,3/10/2018,2,0,Buffet Breakfast,0,0,1,3,0,281,Online,0,0,108.8
INN19145,Neptune,9/6/2018,2,0,Not Selected,1,0,0,3,0,67,Online,0,0,116.1
INN34905,Neptune,11/11/2018,2,0,Buffet Breakfast,4,0,1,2,0,42,Online,0,0,121.33
INN25758,Neptune,11/11/2017,1,0,Buffet Breakfast,0,0,0,2,2,5,Corporate,1,0,65.0
INN30532,Neptune,10/3/2018,3,0,Not Selected,1,0,0,3,0,67,Online,0,0,69.5
INN06842,Neptune,25/5/2018,1,0,Buffet Breakfast,1,0,1,4,0,140,Online,0,0,82.73
INN27491,Neptune,19/2/2018,1,0,Buffet Breakfast,0,0,0,2,0,99,Corporate,0,0,81.0
INN23230,Neptune,10/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,76,Online,0,0,90.95
INN30343,Saturn,31/7/2018,2,0,Buffet Breakfast,1,0,2,1,0,274,Online,0,0,96.5
INN30754,Neptune,30/7/2018,1,0,Luxury Buffet Breakfast,0,0,1,1,0,301,Offline,0,0,90.0
INN28762,Neptune,19/10/2017,1,0,Buffet Breakfast,0,0,1,0,0,3,Online,0,0,139.0
INN18774,Neptune,6/10/2018,2,0,Buffet Breakfast,2,0,1,3,0,166,Online,0,0,118.8
INN09918,Neptune,14/1/2018,1,0,Buffet Breakfast,0,0,0,1,0,2,Corporate,0,0,66.0
INN31665,Neptune,2/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,30,Offline,0,0,140.0
INN08838,Neptune,12/10/2018,1,0,Buffet Breakfast,1,0,0,4,0,237,Online,0,0,107.53
INN24793,Venus,11/9/2018,2,0,Buffet Breakfast,1,0,2,3,0,61,Online,0,0,149.4
INN21629,Jupiter,29/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,36,Online,0,0,110.8
INN02179,Neptune,7/8/2018,2,0,Buffet Breakfast,1,0,1,0,0,3,Online,0,0,121.0
INN19037,Neptune,11/3/2018,2,0,Not Selected,1,0,1,2,0,34,Online,0,0,80.1
INN02216,Neptune,26/7/2018,2,0,Luxury Buffet Breakfast,1,0,0,1,0,40,Offline,0,0,125.0
INN00922,Neptune,8/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,176,Online,0,0,125.1
INN21294,Jupiter,21/12/2018,2,2,Buffet Breakfast,1,0,0,4,0,24,Online,0,0,147.9
INN12653,Neptune,30/10/2017,2,0,Buffet Breakfast,0,0,2,2,0,99,Offline,0,0,65.0
INN20672,Neptune,8/9/2018,2,0,Not Selected,1,0,0,1,0,39,Online,0,0,125.1
INN26552,Neptune,11/10/2017,2,0,Buffet Breakfast,2,0,2,0,0,34,Online,0,0,103.05
INN27816,Neptune,9/1/2018,2,0,Not Selected,0,0,0,1,0,2,Online,0,0,69.5
INN04169,Venus,8/12/2018,3,0,Buffet Breakfast,2,0,2,8,0,39,Online,0,0,130.9
INN18243,Neptune,17/6/2018,2,0,Buffet Breakfast,0,0,1,2,0,290,Offline,0,0,72.0
INN22607,Neptune,11/7/2018,1,0,Buffet Breakfast,1,0,1,2,6,2,Complementary,1,2,0.0
INN22465,Neptune,29/10/2018,2,0,Not Selected,1,0,2,1,0,27,Online,0,0,110.0
INN25963,Neptune,19/8/2018,2,0,Buffet Breakfast,2,1,1,2,0,172,Online,0,0,117.3
INN00224,Neptune,10/6/2018,2,0,Buffet Breakfast,1,0,0,2,0,107,Offline,0,0,130.0
INN13074,Neptune,29/12/2017,2,0,Buffet Breakfast,1,0,0,3,0,98,Offline,0,0,59.5
INN06314,Neptune,19/1/2018,1,0,Buffet Breakfast,0,0,0,2,0,151,Offline,0,0,71.0
INN02686,Neptune,3/9/2018,1,0,Not Selected,0,0,1,1,0,195,Online,0,0,98.1
INN31464,Neptune,11/11/2018,2,0,Buffet Breakfast,1,0,2,2,0,54,Online,0,0,90.1
INN16179,Neptune,30/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,267,Offline,0,0,95.0
INN32411,Neptune,23/6/2018,2,0,Buffet Breakfast,1,0,0,1,0,16,Online,0,0,101.0
INN23055,Jupiter,28/10/2018,2,2,Buffet Breakfast,1,0,1,2,0,1,Online,0,0,211.76
INN20909,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,74,Offline,0,0,109.0
INN12226,Neptune,27/12/2018,2,0,Buffet Breakfast,0,0,0,3,0,255,Offline,0,0,62.64
INN13291,Neptune,21/11/2018,1,0,Buffet Breakfast,0,0,1,0,0,3,Corporate,0,0,65.0
INN00342,Neptune,21/12/2018,2,1,Buffet Breakfast,3,0,2,5,0,95,Online,0,0,103.7
INN12697,Neptune,29/12/2018,2,0,Buffet Breakfast,1,0,2,3,0,269,Offline,0,0,80.0
INN32339,Neptune,30/9/2018,2,0,Buffet Breakfast,0,0,2,2,0,179,Online,0,0,113.4
INN34591,Neptune,22/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,138,Offline,0,0,94.5
INN18415,Neptune,3/10/2018,2,0,Not Selected,1,0,1,3,0,21,Online,0,0,129.0
INN24464,Neptune,14/9/2018,2,0,Not Selected,0,0,0,2,0,240,Online,0,0,95.4
INN02430,Neptune,2/10/2018,1,0,Not Selected,1,0,2,0,0,44,Online,0,0,102.6
INN09839,Neptune,17/2/2018,2,0,Buffet Breakfast,0,0,0,3,0,44,Offline,0,0,75.0
INN08648,Neptune,31/8/2018,2,0,Not Selected,1,0,0,2,0,26,Online,0,0,110.0
INN31184,Neptune,2/9/2018,2,0,Not Selected,1,0,1,2,0,128,Online,0,0,118.8
INN11965,Venus,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,11,Corporate,0,0,90.0
INN25692,Neptune,5/1/2018,2,0,Not Selected,1,0,0,1,0,3,Online,0,0,75.0
INN26924,Neptune,11/5/2018,2,0,Not Selected,1,0,0,3,0,28,Online,0,0,96.02
INN01421,Neptune,5/4/2018,2,0,Buffet Breakfast,1,0,0,4,0,103,Online,0,0,84.58
INN29974,Neptune,3/10/2018,2,0,Buffet Breakfast,0,0,1,3,0,285,Offline,0,0,100.0
INN04835,Neptune,5/8/2018,2,0,Buffet Breakfast,1,0,2,2,0,40,Online,0,0,125.1
INN04377,Venus,12/8/2018,3,0,Buffet Breakfast,0,0,2,3,0,110,Online,0,0,159.3
INN35504,Neptune,24/7/2018,2,1,Buffet Breakfast,0,0,2,2,0,64,Online,0,0,121.5
INN14697,Neptune,30/1/2018,2,0,Buffet Breakfast,0,0,2,1,0,16,Online,0,0,88.33
INN15679,Venus,31/7/2018,2,0,Buffet Breakfast,0,0,1,0,0,70,Online,0,0,127.8
INN01543,Venus,5/5/2018,2,0,Buffet Breakfast,1,0,0,3,0,131,Online,0,0,114.3
INN26147,Neptune,18/11/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,59,Online,0,0,127.8
INN28121,Neptune,7/10/2018,2,0,Buffet Breakfast,0,0,1,2,0,338,Offline,0,0,80.0
INN23942,Venus,28/10/2018,2,0,Buffet Breakfast,0,0,1,2,0,189,Online,0,0,109.8
INN14215,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,101.5
INN15407,Neptune,12/7/2018,2,1,Buffet Breakfast,0,0,0,3,0,113,Online,0,0,121.5
INN15572,Neptune,10/12/2018,2,0,Buffet Breakfast,2,0,1,1,0,89,Online,0,0,104.0
INN05834,Neptune,28/10/2018,2,0,Not Selected,1,0,1,2,0,36,Online,0,0,109.0
INN20716,Venus,7/8/2018,2,0,Buffet Breakfast,0,0,2,2,0,90,Online,0,0,142.2
INN15205,Neptune,16/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,318,Offline,0,0,80.75
INN27257,Neptune,30/9/2017,2,0,Not Selected,1,0,0,3,0,4,Online,0,0,139.33
INN09853,Neptune,16/10/2018,2,0,Buffet Breakfast,0,0,1,0,0,258,Offline,0,0,110.0
INN17111,Neptune,11/9/2017,1,0,Luxury Buffet Breakfast,0,0,0,1,0,48,Offline,0,0,80.0
INN33488,Venus,5/9/2018,2,0,Buffet Breakfast,3,0,2,5,0,78,Online,0,0,149.4
INN28936,Venus,26/6/2018,3,0,Buffet Breakfast,3,0,2,4,0,31,Online,0,0,112.14
INN22480,Neptune,28/10/2018,1,0,Buffet Breakfast,0,0,0,1,0,73,Offline,0,0,62.5
INN13347,Neptune,24/3/2018,2,0,Not Selected,0,0,0,1,0,58,Online,0,0,88.2
INN13886,Neptune,29/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,145,Offline,0,0,94.5
INN25047,Neptune,19/8/2018,2,0,Buffet Breakfast,0,0,1,2,0,187,Online,0,0,105.3
INN28933,Neptune,4/9/2017,2,0,Luxury Buffet Breakfast,1,0,1,2,0,162,Offline,0,0,85.17
INN24347,Neptune,3/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,70,Offline,0,0,90.0
INN01269,Neptune,4/3/2018,2,0,Buffet Breakfast,0,0,1,2,0,29,Online,0,0,89.93
INN17687,Neptune,13/2/2018,1,1,Buffet Breakfast,0,0,2,4,0,22,Online,0,0,91.0
INN19350,Neptune,9/8/2018,3,0,Buffet Breakfast,1,0,0,4,0,155,Online,0,0,115.68
INN06778,Neptune,26/6/2018,2,1,Luxury Buffet Breakfast,2,0,2,2,0,5,Online,0,0,196.0
INN15626,Neptune,12/11/2018,2,0,Not Selected,1,0,2,5,0,13,Online,0,0,59.33
INN12828,Neptune,19/1/2018,1,0,Buffet Breakfast,0,0,0,3,0,151,Offline,0,0,80.0
INN14421,Neptune,10/3/2018,2,0,Buffet Breakfast,1,0,2,3,0,39,Online,0,0,81.9
INN10440,Jupiter,14/5/2018,2,2,Buffet Breakfast,1,0,0,1,0,0,Online,0,0,221.0
INN31094,Jupiter,13/8/2018,2,2,Buffet Breakfast,0,0,0,1,0,76,Online,0,0,207.9
INN22647,Neptune,18/6/2018,1,0,Buffet Breakfast,0,0,2,1,0,68,Online,0,0,89.53
INN01285,Neptune,30/7/2018,2,0,Luxury Buffet Breakfast,1,0,1,1,0,301,Online,0,0,115.0
INN33916,Neptune,11/11/2018,1,0,Buffet Breakfast,2,0,2,2,0,31,Online,0,0,84.15
INN07555,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,279,Online,0,0,110.0
INN30703,Neptune,1/7/2018,2,0,Not Selected,1,0,0,2,0,142,Online,0,0,85.5
INN16308,Neptune,30/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,30,Offline,0,0,121.0
INN33543,Neptune,2/5/2018,2,1,Buffet Breakfast,0,0,1,1,0,11,Online,0,0,159.0
INN03949,Neptune,13/9/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,346,Online,0,0,115.0
INN24646,Neptune,1/2/2018,2,0,Buffet Breakfast,1,1,1,0,0,27,Online,0,0,98.0
INN11172,Neptune,17/6/2018,2,0,Buffet Breakfast,1,0,0,1,0,26,Online,0,0,119.85
INN29261,Saturn,19/11/2018,2,0,Buffet Breakfast,2,0,0,1,0,45,Online,0,0,82.44
INN03122,Neptune,16/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,40,Online,0,0,72.9
INN27454,Neptune,21/5/2018,2,0,Buffet Breakfast,2,0,1,1,0,45,Online,0,0,126.9
INN11685,Neptune,4/4/2018,2,0,Not Selected,0,0,1,2,0,68,Online,0,0,85.5
INN34015,Neptune,2/2/2018,2,0,Buffet Breakfast,0,0,0,2,0,4,Offline,0,0,64.0
INN01155,Neptune,9/11/2018,1,0,Not Selected,1,0,0,4,0,12,Online,0,0,120.06
INN17339,Jupiter,11/9/2018,2,0,Buffet Breakfast,1,0,2,2,0,7,Online,0,0,144.14
INN29517,Neptune,2/6/2018,2,0,Buffet Breakfast,1,0,0,3,0,150,Online,0,0,106.2
INN26550,Neptune,26/12/2017,2,0,Buffet Breakfast,0,0,2,1,0,25,Online,0,0,62.64
INN05832,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,56,Offline,0,0,120.0
INN09783,Neptune,27/10/2018,2,1,Buffet Breakfast,2,0,0,1,0,7,Online,0,0,160.0
INN21863,Neptune,5/9/2018,1,0,Buffet Breakfast,1,0,1,0,1,25,Corporate,1,0,65.0
INN03341,Neptune,5/7/2018,1,0,Buffet Breakfast,1,0,2,8,0,205,Online,0,0,90.95
INN21317,Saturn,30/10/2018,0,2,Buffet Breakfast,2,0,2,2,0,158,Online,0,0,83.5
INN19168,Neptune,5/4/2018,2,1,Buffet Breakfast,0,0,0,3,0,99,Online,0,0,90.63
INN23628,Neptune,14/8/2017,1,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,87.0
INN17555,Neptune,8/5/2018,2,0,Buffet Breakfast,1,0,2,3,0,66,Online,0,0,119.85
INN05581,Neptune,15/4/2018,2,0,Buffet Breakfast,0,0,0,1,0,93,Online,0,0,90.95
INN01648,Neptune,16/11/2018,2,0,Not Selected,0,0,0,4,0,148,Online,0,0,74.8
INN23938,Neptune,2/1/2018,2,0,Luxury Buffet Breakfast,0,0,2,1,0,150,Offline,0,0,101.0
INN16238,Neptune,15/8/2018,2,0,Buffet Breakfast,1,0,1,2,0,129,Online,0,0,114.3
INN10250,Venus,22/10/2018,2,0,Buffet Breakfast,1,0,2,3,0,86,Online,0,0,121.14
INN17067,Neptune,26/8/2018,2,0,Buffet Breakfast,0,0,2,2,0,193,Online,0,0,95.2
INN31368,Neptune,12/11/2018,2,0,Buffet Breakfast,0,0,2,2,0,30,Online,0,0,68.71
INN12726,Venus,1/12/2018,2,0,Buffet Breakfast,1,0,0,3,0,313,Online,0,0,91.8
INN14129,Neptune,21/11/2018,2,0,Buffet Breakfast,0,0,1,1,0,53,Online,0,0,93.6
INN04938,Venus,30/8/2018,3,0,Buffet Breakfast,1,0,0,4,0,0,Online,0,0,142.2
INN03364,Neptune,4/10/2018,1,0,Buffet Breakfast,0,0,1,5,0,349,Online,0,0,80.0
INN27384,Neptune,15/3/2018,1,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,103.0
INN17708,Neptune,20/6/2018,2,0,Buffet Breakfast,0,1,1,2,0,58,Online,0,0,108.9
INN31953,Venus,15/11/2018,2,0,Buffet Breakfast,0,0,0,3,0,185,Online,0,0,95.4
INN20158,Neptune,20/3/2018,2,0,Buffet Breakfast,0,0,2,1,0,110,Offline,0,0,58.0
INN19673,Neptune,11/4/2018,2,1,Buffet Breakfast,2,0,1,2,0,68,Offline,0,0,90.0
INN16741,Neptune,29/10/2018,2,0,Luxury Buffet Breakfast,1,0,2,1,0,7,Online,0,0,142.19
INN28257,Neptune,2/11/2018,2,0,Not Selected,0,0,0,4,0,55,Online,0,0,88.0
INN25155,Neptune,4/11/2018,2,0,Not Selected,2,0,2,4,0,70,Online,0,0,120.15
INN04976,Neptune,19/2/2018,2,0,Buffet Breakfast,1,0,0,2,0,47,Online,0,0,80.3
INN17683,Neptune,2/5/2018,2,0,Buffet Breakfast,1,0,1,1,0,180,Offline,0,0,100.0
INN26412,Neptune,22/11/2018,2,0,Buffet Breakfast,1,0,0,1,0,2,Online,0,0,111.0
INN27174,Neptune,14/10/2018,2,0,Buffet Breakfast,1,0,2,3,0,359,Offline,0,0,78.0
INN35372,Neptune,3/9/2017,2,0,Buffet Breakfast,1,0,0,3,0,10,Online,0,0,117.67
INN15455,Neptune,21/2/2018,2,0,Buffet Breakfast,1,0,2,1,0,76,Online,0,0,80.3
INN10603,Neptune,20/9/2017,2,0,Not Selected,1,0,1,0,0,6,Online,0,0,114.0
INN07692,Jupiter,29/5/2018,2,2,Buffet Breakfast,2,0,2,2,0,15,Online,0,0,166.6
INN03221,Neptune,21/9/2018,2,0,Buffet Breakfast,1,0,0,3,0,271,Online,0,0,101.33
INN13775,Neptune,2/8/2018,2,0,Not Selected,1,0,0,3,0,30,Online,0,0,134.1
INN00601,Neptune,26/2/2018,2,0,Not Selected,0,0,0,2,0,6,Online,0,0,79.0
INN04670,Neptune,18/2/2018,2,0,Not Selected,1,0,0,3,0,101,Online,0,0,69.5
INN11553,Neptune,9/12/2018,2,0,Buffet Breakfast,0,0,0,2,0,322,Offline,0,0,52.0
INN18851,Neptune,19/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,99,Corporate,0,0,81.0
INN20303,Neptune,15/7/2018,1,2,Buffet Breakfast,2,0,2,4,0,30,Online,0,0,146.1
INN20857,Neptune,29/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,134,Online,0,0,96.3
INN35268,Neptune,22/5/2018,2,0,Buffet Breakfast,1,0,2,3,0,137,Online,0,0,79.72
INN28712,Neptune,14/10/2018,2,0,Buffet Breakfast,1,0,2,3,0,359,Offline,0,0,78.0
INN13113,Neptune,22/9/2018,2,0,Not Selected,0,0,0,3,0,260,Online,0,0,113.4
INN00329,Neptune,6/10/2017,2,0,Buffet Breakfast,0,0,0,3,0,19,Offline,1,1,90.0
INN12884,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,56,Offline,0,0,120.0
INN30906,Saturn,27/7/2018,2,0,Buffet Breakfast,0,0,0,1,0,75,Online,0,0,97.54
INN33689,Neptune,24/11/2018,2,0,Buffet Breakfast,2,0,0,3,0,59,Online,0,0,104.0
INN28687,Neptune,23/9/2018,2,0,Luxury Buffet Breakfast,0,0,2,3,0,206,Online,0,0,132.77
INN00945,Neptune,19/9/2017,2,0,Buffet Breakfast,2,0,1,1,0,24,Online,0,0,124.0
INN30453,Neptune,26/10/2018,1,0,Buffet Breakfast,0,0,0,2,0,11,Online,0,0,130.0
INN11480,Neptune,14/1/2018,1,0,Not Selected,0,0,0,1,0,1,Online,0,0,66.7
INN03713,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,279,Online,0,0,110.0
INN24561,Venus,9/10/2017,1,0,Luxury Buffet Breakfast,0,0,0,2,0,80,Offline,0,0,108.0
INN12758,Neptune,7/3/2018,2,0,Buffet Breakfast,0,0,1,4,0,90,Online,0,0,73.95
INN02408,Neptune,15/3/2018,1,0,Buffet Breakfast,0,0,0,2,0,1,Complementary,0,0,55.0
INN28113,Neptune,28/7/2017,2,1,Buffet Breakfast,0,0,0,3,0,75,Online,0,0,91.38
INN31717,Neptune,13/5/2018,1,0,Buffet Breakfast,0,0,0,1,0,18,Online,0,0,135.0
INN11555,Neptune,5/2/2018,2,0,Buffet Breakfast,0,0,0,2,0,29,Online,0,0,84.65
INN22270,Neptune,2/8/2018,2,0,Not Selected,0,0,0,2,0,15,Online,0,0,124.0
INN20172,Neptune,4/10/2018,2,1,Buffet Breakfast,0,0,0,3,0,184,Online,0,0,125.1
INN17275,Jupiter,24/4/2018,1,2,Buffet Breakfast,0,0,2,4,0,34,Online,0,0,181.2
INN14066,Neptune,28/8/2018,2,0,Buffet Breakfast,0,0,2,1,0,6,Offline,0,0,85.0
INN01280,Neptune,30/6/2018,2,0,Buffet Breakfast,0,0,1,3,0,113,Online,0,0,85.0
INN09795,Venus,8/7/2018,3,0,Buffet Breakfast,2,0,1,2,0,22,Online,0,0,187.0
INN14403,Jupiter,19/6/2018,2,2,Luxury Buffet Breakfast,2,0,2,2,0,15,Online,0,0,278.0
INN05761,Neptune,9/6/2018,2,0,Buffet Breakfast,2,0,0,1,0,21,Online,0,0,102.85
INN30798,Neptune,20/8/2018,2,1,Buffet Breakfast,1,0,0,1,0,18,Online,0,0,125.0
INN11693,Jupiter,21/7/2018,2,2,Buffet Breakfast,2,0,0,1,0,14,Online,0,0,231.0
INN18890,Venus,4/3/2018,1,0,Buffet Breakfast,0,0,0,2,0,0,Online,0,0,116.0
INN29367,Neptune,5/3/2018,1,0,Buffet Breakfast,1,0,2,1,0,29,Offline,0,0,86.0
INN09857,Neptune,5/12/2017,2,0,Buffet Breakfast,1,0,1,1,0,12,Offline,0,0,55.0
INN14538,Neptune,12/4/2018,2,0,Not Selected,0,0,0,4,0,78,Online,0,0,62.18
INN05769,Neptune,30/10/2018,1,0,Buffet Breakfast,0,0,2,1,0,228,Online,0,0,93.3
INN33338,Neptune,6/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,105,Online,0,0,62.86
INN32595,Venus,15/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,116,Online,0,0,105.3
INN04833,Neptune,14/10/2018,2,1,Buffet Breakfast,1,0,0,2,7,4,Complementary,1,0,0.0
INN06776,Neptune,23/8/2018,2,1,Buffet Breakfast,2,0,2,5,0,197,Online,0,0,112.32
INN24119,Neptune,2/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,164,Offline,0,0,100.0
INN12046,Neptune,29/8/2018,2,1,Buffet Breakfast,0,0,1,4,0,145,Online,0,0,128.34
INN35178,Neptune,30/12/2017,2,0,Buffet Breakfast,0,0,0,3,0,55,Offline,1,1,70.0
INN04854,Neptune,28/4/2018,2,0,Buffet Breakfast,0,0,0,1,0,21,Offline,0,0,95.0
INN29397,Neptune,16/7/2018,2,0,Not Selected,0,0,2,2,0,157,Online,0,0,87.13
INN21683,Venus,21/7/2018,2,1,Buffet Breakfast,4,0,2,5,0,152,Online,0,0,132.13
INN22533,Neptune,23/3/2018,2,0,Buffet Breakfast,1,0,1,4,0,76,Online,0,0,100.6
INN35776,Venus,27/4/2018,2,0,Buffet Breakfast,0,0,1,4,0,104,Online,0,0,104.55
INN09309,Neptune,4/5/2018,2,0,Buffet Breakfast,0,0,0,3,0,103,Offline,0,0,80.0
INN17104,Venus,23/12/2018,3,0,Buffet Breakfast,2,0,2,2,0,83,Online,0,0,119.0
INN08777,Neptune,16/2/2018,1,0,Not Selected,0,0,0,2,0,25,Online,0,0,56.98
INN18832,Neptune,10/7/2018,2,0,Not Selected,0,0,1,0,0,113,Online,0,0,103.5
INN12205,Neptune,24/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,192,Offline,0,0,95.0
INN15558,Neptune,14/10/2017,1,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,129.0
INN07427,Neptune,9/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,198,Online,0,0,90.0
