Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,Booking Status
INN21883,Venus,23/3/2018,2,0,Buffet Breakfast,1,0,1,4,0,81,Online,0,0,97.75,Canceled
INN08448,Neptune,22/8/2018,2,0,Not Selected,0,0,2,5,0,177,Online,0,0,84.39,Canceled
INN18087,Neptune,8/12/2018,2,1,Buffet Breakfast,0,0,0,3,0,86,Online,0,0,122.0,Canceled
INN08236,Neptune,24/10/2018,2,0,Luxury Buffet Breakfast,1,0,1,3,0,178,Offline,0,0,106.25,Canceled
INN16928,Saturn,31/1/2018,2,0,Buffet Breakfast,0,0,2,5,0,33,Online,0,0,71.53,Arrived
INN16670,Venus,7/6/2018,2,0,Buffet Breakfast,0,0,0,4,0,81,Online,0,0,132.6,Arrived
INN29639,Neptune,15/6/2018,2,0,Buffet Breakfast,1,0,0,1,0,15,Offline,0,0,95.0,Arrived
INN10427,Neptune,9/5/2018,2,0,Buffet Breakfast,0,0,1,2,0,4,Offline,0,0,95.0,Arrived
INN16689,Neptune,17/6/2018,2,1,Buffet Breakfast,1,0,2,2,0,71,Offline,0,0,93.08,Arrived
INN09445,Venus,11/9/2018,1,0,Buffet Breakfast,1,0,2,5,0,3,Online,0,0,179.71,Canceled
INN30697,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,101.5,Arrived
INN12557,Venus,1/3/2018,2,0,Buffet Breakfast,0,0,0,5,0,10,Online,0,0,118.8,Arrived
INN32568,Neptune,9/9/2017,1,0,Buffet Breakfast,0,0,0,2,0,1,Corporate,0,0,90.0,Arrived
INN24956,Neptune,6/10/2018,1,0,Buffet Breakfast,1,0,0,1,0,73,Online,0,0,113.4,Arrived
INN30116,Neptune,3/4/2018,2,0,Buffet Breakfast,0,0,1,0,0,89,Online,0,0,96.3,Canceled
INN27672,Neptune,5/8/2017,2,0,Buffet Breakfast,0,0,0,3,0,12,Corporate,0,0,65.0,Arrived
INN18882,Neptune,26/3/2018,2,0,Buffet Breakfast,0,0,2,1,0,92,Offline,0,0,100.0,Canceled
INN36182,Jupiter,3/10/2018,1,0,Buffet Breakfast,0,0,1,2,0,220,Corporate,0,0,106.0,Canceled
INN15818,Neptune,7/12/2018,1,0,Not Selected,0,0,2,7,0,35,Online,0,0,79.2,Canceled
INN14088,Neptune,7/7/2018,2,0,Buffet Breakfast,0,0,1,3,0,157,Offline,0,0,72.25,Arrived
INN31424,Neptune,4/9/2017,1,0,Buffet Breakfast,0,0,1,2,0,219,Offline,0,0,76.67,Arrived
INN33042,Neptune,24/4/2018,2,0,Buffet Breakfast,0,0,2,0,0,146,Offline,0,0,95.0,Canceled
INN24172,Neptune,23/8/2018,2,0,Buffet Breakfast,0,0,0,2,0,94,Online,0,0,117.9,Canceled
INN35574,Neptune,30/9/2018,2,0,Luxury Buffet Breakfast,0,0,1,2,0,315,Offline,0,0,160.0,Canceled
INN01755,Venus,30/4/2018,2,0,Buffet Breakfast,2,0,0,1,0,25,Online,0,0,156.0,Arrived
INN07457,Neptune,13/2/2018,2,0,Buffet Breakfast,0,0,1,1,0,21,Online,0,0,91.0,Canceled
INN02550,Neptune,19/7/2018,1,0,Buffet Breakfast,1,0,0,2,0,20,Online,0,0,91.63,Arrived
INN14825,Neptune,16/8/2017,2,0,Buffet Breakfast,2,0,2,1,0,5,Online,0,0,105.0,Arrived
INN13328,Neptune,16/1/2018,2,0,Buffet Breakfast,0,0,2,1,0,7,Online,0,0,78.3,Arrived
INN00675,Neptune,24/6/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,265,Online,0,0,115.0,Canceled
INN11815,Neptune,4/10/2018,2,0,Buffet Breakfast,0,0,1,5,0,349,Offline,0,0,90.0,Arrived
INN09495,Neptune,7/11/2018,1,0,Not Selected,1,0,1,1,0,13,Online,0,0,134.75,Arrived
INN02394,Neptune,9/9/2017,1,0,Buffet Breakfast,0,0,0,2,0,86,Corporate,0,0,90.0,Arrived
INN35712,Neptune,6/6/2018,2,0,Luxury Buffet Breakfast,1,0,1,1,0,247,Offline,0,0,115.0,Canceled
INN14361,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,26,Offline,0,0,120.0,Arrived
INN35646,Neptune,31/5/2018,2,0,Buffet Breakfast,2,0,0,1,0,9,Online,0,0,131.0,Arrived
INN01037,Neptune,12/2/2018,2,0,Not Selected,1,0,1,2,0,23,Online,0,0,79.0,Canceled
INN17954,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0,Arrived
INN25274,Neptune,8/5/2018,2,0,Not Selected,2,0,2,0,0,13,Online,0,0,99.0,Arrived
INN18765,Neptune,4/9/2018,2,0,Buffet Breakfast,2,0,1,0,0,17,Online,0,0,138.0,Arrived
INN26670,Neptune,19/9/2018,1,0,Buffet Breakfast,0,0,1,1,0,20,Corporate,0,0,119.0,Arrived
INN13547,Neptune,16/6/2018,2,0,Luxury Buffet Breakfast,1,0,0,3,0,150,Offline,0,0,45.0,Arrived
INN14601,Neptune,7/11/2018,2,0,Buffet Breakfast,1,1,1,3,0,93,Corporate,0,0,161.15,Arrived
INN10423,Neptune,21/3/2018,2,0,Not Selected,0,0,1,0,0,0,Online,0,0,89.0,Arrived
INN27599,Neptune,4/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,1,0,219,Offline,0,0,108.0,Canceled
INN18911,Jupiter,16/8/2017,2,2,Not Selected,1,0,2,2,0,8,Online,0,0,153.0,Arrived
INN27707,Neptune,29/5/2018,2,0,Buffet Breakfast,0,0,2,1,0,205,Offline,0,0,90.0,Canceled
INN19624,Venus,28/7/2018,2,0,Buffet Breakfast,0,0,0,2,0,145,Online,0,0,118.8,Arrived
INN07820,Venus,23/4/2018,2,1,Buffet Breakfast,0,0,2,4,0,31,Offline,0,0,26.35,Canceled
INN35844,Venus,13/2/2018,2,0,Buffet Breakfast,0,0,1,1,0,0,Online,0,0,106.0,Canceled
INN25050,Neptune,7/4/2018,1,0,Buffet Breakfast,0,0,0,1,0,78,Offline,0,0,72.72,Arrived
INN33415,Venus,13/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,96,Offline,0,0,90.95,Arrived
INN25154,Venus,25/7/2018,3,0,Buffet Breakfast,2,0,1,0,0,60,Online,0,0,137.7,Arrived
INN32739,Neptune,31/10/2017,2,1,Buffet Breakfast,3,0,0,1,0,44,Online,0,0,113.8,Arrived
INN29782,Neptune,9/12/2017,1,0,Buffet Breakfast,0,0,0,2,0,5,Offline,0,0,62.0,Arrived
INN24834,Neptune,2/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,112,Offline,0,0,100.0,Arrived
INN25858,Neptune,4/8/2018,2,0,Not Selected,2,0,0,2,0,24,Online,0,0,148.0,Arrived
INN04311,Neptune,27/8/2018,2,0,Buffet Breakfast,0,0,2,1,0,166,Online,0,0,96.3,Canceled
INN29594,Neptune,3/1/2018,2,2,Buffet Breakfast,0,0,2,1,0,1,Online,0,0,92.0,Arrived
INN07300,Neptune,9/3/2018,1,0,Buffet Breakfast,1,0,0,1,24,0,Corporate,1,2,65.0,Arrived
INN29466,Neptune,28/4/2018,2,1,Buffet Breakfast,1,0,0,2,0,90,Online,0,0,127.8,Canceled
INN11443,Neptune,25/11/2018,2,0,Buffet Breakfast,0,0,0,2,0,308,Offline,0,0,52.0,Canceled
INN33824,Neptune,14/10/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,377,Offline,0,0,115.0,Canceled
INN19392,Neptune,22/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,138,Offline,0,0,94.5,Canceled
INN13235,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0,Arrived
INN31983,Neptune,14/12/2018,2,0,Not Selected,0,0,2,4,0,262,Online,0,0,63.75,Canceled
INN26235,Neptune,20/11/2017,1,0,Buffet Breakfast,0,0,0,2,0,32,Offline,0,0,73.0,Arrived
INN35674,Neptune,24/4/2018,1,1,Buffet Breakfast,0,0,2,2,0,68,Offline,0,0,79.56,Canceled
INN30923,Neptune,7/7/2018,2,1,Luxury Buffet Breakfast,2,0,1,3,0,155,Online,0,0,173.25,Canceled
INN34900,Neptune,23/7/2018,2,0,Not Selected,0,0,2,4,0,77,Online,0,0,94.5,Canceled
INN09773,Neptune,12/7/2018,2,0,Buffet Breakfast,0,0,0,4,0,176,Online,0,0,90.95,Canceled
INN14915,Mercury,21/6/2018,2,0,Super VIP Breakfast,1,0,0,3,0,1,Complementary,0,0,0.0,Arrived
INN14410,Neptune,1/7/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,257,Offline,0,0,101.5,Canceled
INN08990,Neptune,29/2/2018,1,0,Buffet Breakfast,0,0,1,2,0,117,Offline,0,0,76.0,Arrived
INN05285,Neptune,25/10/2018,1,0,Buffet Breakfast,1,0,0,1,4,0,Complementary,1,0,0.0,Arrived
INN33923,Neptune,3/12/2018,1,0,Buffet Breakfast,0,0,1,1,0,85,Online,0,0,98.0,Arrived
INN12238,Neptune,7/8/2017,2,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,98.0,Arrived
INN03118,Neptune,29/12/2018,3,0,Buffet Breakfast,1,0,1,3,0,244,Offline,0,0,176.04,Arrived
INN15414,Neptune,2/11/2018,2,0,Not Selected,2,0,1,4,0,51,Online,0,0,88.0,Arrived
INN16730,Venus,5/12/2018,3,0,Buffet Breakfast,2,0,1,2,0,73,Online,0,0,140.0,Arrived
INN36129,Venus,30/9/2018,3,0,Buffet Breakfast,0,0,1,2,0,136,Online,0,0,154.8,Canceled
INN23160,Neptune,26/9/2018,2,0,Not Selected,0,0,1,1,0,24,Online,0,0,107.1,Canceled
INN14160,Neptune,8/8/2018,2,0,Not Selected,0,0,1,3,0,147,Online,0,0,97.75,Canceled
INN17025,Neptune,28/6/2018,2,0,Buffet Breakfast,0,0,0,4,0,132,Online,0,0,90.95,Arrived
INN08245,Venus,12/11/2017,2,0,Buffet Breakfast,0,0,2,3,0,50,Offline,0,0,60.0,Arrived
INN17337,Neptune,3/4/2018,1,0,Not Selected,1,0,2,1,0,73,Online,0,0,76.5,Arrived
INN11742,Neptune,24/10/2017,1,0,Buffet Breakfast,1,0,0,1,0,61,Online,0,0,80.75,Arrived
INN03003,Neptune,25/10/2018,2,0,Not Selected,2,0,0,2,0,46,Online,0,0,119.5,Arrived
INN13129,Neptune,13/2/2018,2,0,Not Selected,1,0,2,1,0,39,Online,0,0,67.5,Arrived
INN24435,Neptune,17/6/2018,2,1,Buffet Breakfast,2,0,2,2,0,76,Online,0,0,126.9,Arrived
INN07420,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,56,Offline,0,0,120.0,Arrived
INN34349,Neptune,13/10/2018,1,0,Buffet Breakfast,1,0,0,1,0,3,Online,0,0,120.0,Arrived
INN29658,Neptune,13/5/2018,2,0,Buffet Breakfast,0,0,2,3,0,276,Offline,0,0,61.0,Canceled
INN28102,Neptune,7/10/2018,2,0,Buffet Breakfast,0,0,1,2,0,338,Offline,0,0,80.0,Canceled
INN07625,Neptune,24/2/2018,2,0,Buffet Breakfast,1,0,0,4,0,24,Online,0,0,100.0,Canceled
INN32856,Neptune,11/2/2018,2,1,Buffet Breakfast,1,0,0,3,0,18,Online,0,0,111.0,Arrived
INN33995,Neptune,18/11/2018,2,0,Buffet Breakfast,0,0,0,2,0,301,Offline,0,0,52.0,Canceled
INN18329,Jupiter,22/8/2018,3,1,Buffet Breakfast,3,0,3,5,0,40,Corporate,0,0,183.74,Arrived
INN11589,Saturn,7/8/2017,2,0,Buffet Breakfast,3,0,0,1,0,217,Online,0,0,76.5,Arrived
INN13390,Neptune,15/11/2018,2,0,Buffet Breakfast,0,0,1,5,0,51,Online,0,0,88.4,Canceled
INN19318,Neptune,8/12/2018,2,1,Buffet Breakfast,0,0,2,5,0,132,Online,0,0,100.3,Canceled
INN09532,Neptune,9/11/2018,2,0,Buffet Breakfast,0,0,0,2,0,50,Online,0,0,145.69,Canceled
INN23870,Jupiter,21/8/2017,2,2,Not Selected,1,0,1,2,0,11,Online,0,0,153.0,Arrived
INN06693,Neptune,22/5/2018,2,0,Not Selected,2,0,2,1,0,25,Online,0,0,109.0,Arrived
INN02771,Neptune,15/4/2018,2,0,Buffet Breakfast,0,0,1,2,0,130,Offline,0,0,71.0,Arrived
INN03670,Venus,24/4/2018,2,0,Buffet Breakfast,1,0,2,5,0,59,Online,0,0,118.27,Arrived
INN27857,Neptune,13/3/2018,2,0,Buffet Breakfast,0,0,2,0,0,55,Offline,0,0,63.0,Arrived
INN30877,Neptune,16/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,31,Offline,0,0,75.0,Canceled
INN16067,Neptune,18/1/2018,1,0,Buffet Breakfast,0,0,1,1,0,0,Offline,0,0,64.5,Arrived
INN00566,Neptune,16/10/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,102,Offline,0,0,109.0,Arrived
INN17142,Neptune,10/5/2018,2,0,Luxury Buffet Breakfast,1,0,0,3,0,71,Offline,0,0,126.0,Arrived
INN25395,Neptune,24/2/2018,1,0,Buffet Breakfast,1,0,0,1,0,5,Online,0,0,71.84,Arrived
INN22927,Neptune,10/12/2017,1,0,Luxury Buffet Breakfast,0,0,0,2,0,6,Online,0,0,0.0,Arrived
INN07453,Neptune,10/10/2018,2,0,Buffet Breakfast,2,0,1,1,0,28,Online,0,0,139.0,Arrived
INN35344,Neptune,12/7/2018,2,0,Not Selected,0,0,0,1,0,98,Online,0,0,94.5,Canceled
INN26976,Neptune,12/9/2018,2,1,Buffet Breakfast,2,0,5,13,0,12,Offline,0,0,110.0,Canceled
INN29254,Neptune,22/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,69,Offline,0,0,106.0,Arrived
INN08957,Neptune,22/8/2018,2,0,Not Selected,0,0,1,4,0,148,Online,0,0,90.9,Canceled
INN10988,Neptune,7/1/2018,2,0,Buffet Breakfast,1,0,0,3,0,2,Online,0,0,96.0,Arrived
INN10027,Venus,4/4/2018,2,0,Buffet Breakfast,0,0,1,4,0,34,Online,0,0,131.4,Canceled
INN24274,Neptune,24/3/2018,2,1,Buffet Breakfast,2,0,0,3,0,7,Online,0,0,174.67,Arrived
INN31189,Neptune,8/4/2018,2,0,Buffet Breakfast,0,0,2,3,0,268,Offline,0,0,78.0,Arrived
INN23769,Venus,1/9/2018,2,0,Buffet Breakfast,2,0,0,3,0,60,Online,0,0,123.3,Arrived
INN15105,Neptune,11/4/2018,1,0,Not Selected,1,0,1,1,0,5,Offline,0,0,99.0,Arrived
INN21481,Neptune,22/9/2018,1,0,Buffet Breakfast,2,0,0,1,0,1,Online,0,0,185.0,Arrived
INN22846,Neptune,20/1/2018,1,0,Buffet Breakfast,1,0,0,1,2,0,Corporate,1,0,65.0,Arrived
INN10080,Neptune,24/3/2018,2,0,Buffet Breakfast,1,0,1,3,0,79,Online,0,0,90.95,Canceled
INN19303,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,105,Offline,0,0,75.0,Canceled
INN16290,Neptune,26/3/2018,2,0,Buffet Breakfast,0,0,2,4,0,80,Offline,0,0,80.75,Arrived
INN35672,Venus,23/9/2018,2,0,Buffet Breakfast,0,0,0,2,0,110,Online,0,0,149.4,Canceled
INN11178,Neptune,29/5/2018,2,0,Buffet Breakfast,0,0,1,0,0,16,Online,0,0,111.0,Canceled
INN00704,Venus,23/12/2018,3,0,Buffet Breakfast,0,0,2,2,0,60,Online,0,0,130.9,Canceled
INN27741,Venus,29/3/2018,3,0,Buffet Breakfast,0,0,0,1,0,10,Online,0,0,137.0,Canceled
INN17229,Neptune,23/7/2017,1,0,Buffet Breakfast,1,0,0,2,0,96,Online,0,0,68.0,Canceled
INN12816,Neptune,8/12/2018,2,1,Buffet Breakfast,1,0,0,3,0,46,Online,0,0,111.6,Arrived
INN24142,Neptune,17/11/2017,1,0,Buffet Breakfast,1,0,0,1,0,22,Corporate,0,0,62.0,Arrived
INN22172,Neptune,29/5/2018,2,0,Buffet Breakfast,0,0,2,1,0,205,Offline,0,0,90.0,Canceled
INN11997,Venus,7/2/2018,2,0,Buffet Breakfast,1,0,2,1,0,18,Online,0,0,82.8,Arrived
INN30235,Venus,3/6/2018,3,0,Buffet Breakfast,2,0,1,2,0,50,Online,0,0,150.3,Arrived
INN12348,Neptune,18/12/2018,2,0,Not Selected,0,0,2,0,0,45,Online,0,0,79.2,Arrived
INN27497,Neptune,2/3/2018,2,0,Buffet Breakfast,0,0,1,4,0,29,Offline,0,0,87.0,Arrived
INN09519,Neptune,8/4/2018,2,0,Buffet Breakfast,1,0,0,2,0,80,Online,0,0,96.3,Arrived
INN08856,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,2,2,0,7,Online,0,0,89.89,Arrived
INN14958,Neptune,11/4/2018,1,0,Buffet Breakfast,0,0,1,0,0,9,Online,0,0,95.0,Canceled
INN35583,Venus,6/10/2018,3,0,Buffet Breakfast,2,0,0,3,0,34,Online,0,0,176.4,Arrived
INN04880,Venus,14/7/2018,3,0,Luxury Buffet Breakfast,0,0,0,3,0,114,Online,0,0,189.0,Canceled
INN07938,Neptune,16/9/2018,2,0,Not Selected,0,0,0,1,0,68,Online,0,0,125.1,Canceled
INN08955,Neptune,2/1/2018,2,0,Buffet Breakfast,0,0,1,1,0,44,Complementary,0,0,2.0,Arrived
INN07974,Neptune,23/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,3,0,34,Offline,0,0,224.67,Canceled
INN23179,Neptune,12/9/2018,1,0,Buffet Breakfast,2,0,1,0,0,19,Online,0,0,99.0,Arrived
INN30544,Neptune,2/12/2017,1,0,Buffet Breakfast,0,0,0,1,2,5,Corporate,1,0,74.0,Arrived
INN04171,Neptune,20/9/2017,2,0,Not Selected,2,0,2,5,0,6,Online,0,0,138.57,Arrived
INN09927,Venus,11/10/2018,1,0,Buffet Breakfast,0,0,0,2,1,1,Aviation,1,0,110.0,Arrived
INN32617,Neptune,15/4/2018,2,0,Buffet Breakfast,0,0,0,2,0,122,Offline,0,0,85.0,Arrived
INN15935,Neptune,17/7/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,273,Offline,0,0,109.0,Canceled
INN01478,Neptune,14/10/2018,1,0,Luxury Buffet Breakfast,0,0,0,2,0,377,Offline,0,0,90.0,Arrived
INN19911,Neptune,12/4/2018,2,0,Not Selected,0,0,0,3,0,52,Online,0,0,94.5,Canceled
INN30092,Venus,20/6/2018,2,0,Buffet Breakfast,1,0,1,0,0,6,Complementary,0,0,0.0,Arrived
INN16631,Neptune,1/6/2018,1,0,Buffet Breakfast,0,1,0,1,5,1,Corporate,1,2,67.0,Arrived
INN33002,Neptune,4/10/2017,2,0,Buffet Breakfast,0,0,2,0,0,61,Offline,0,0,91.0,Arrived
INN32249,Neptune,4/9/2017,1,0,Buffet Breakfast,0,0,1,2,0,219,Offline,0,0,76.67,Arrived
INN10885,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Offline,0,0,60.0,Canceled
INN12835,Neptune,12/9/2018,1,0,Not Selected,2,0,1,0,0,6,Online,0,0,129.0,Arrived
INN09191,Neptune,31/5/2018,2,0,Not Selected,0,0,0,2,0,5,Online,0,0,119.0,Arrived
INN14531,Neptune,7/5/2018,2,0,Buffet Breakfast,0,0,2,5,0,49,Online,0,0,119.85,Canceled
INN32971,Neptune,11/7/2018,2,0,Not Selected,0,0,1,2,0,148,Online,0,0,97.5,Canceled
INN10661,Neptune,3/6/2018,2,0,Buffet Breakfast,0,0,0,2,0,70,Offline,0,0,100.0,Arrived
INN28980,Neptune,19/4/2018,1,0,Buffet Breakfast,0,0,0,2,0,103,Offline,0,0,115.0,Canceled
INN10742,Neptune,23/7/2018,2,0,Buffet Breakfast,1,0,1,1,0,144,Online,0,0,105.3,Arrived
INN17095,Venus,9/10/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,80,Offline,0,0,136.0,Arrived
INN09651,Neptune,6/12/2018,2,1,Buffet Breakfast,2,0,0,3,0,280,Online,0,0,94.5,Canceled
INN27725,Neptune,20/9/2018,1,0,Buffet Breakfast,1,0,0,1,0,11,Online,0,0,139.0,Arrived
INN03676,Neptune,25/4/2018,3,0,Buffet Breakfast,0,0,1,3,0,56,Offline,0,0,111.6,Arrived
INN21721,Venus,30/6/2018,2,1,Buffet Breakfast,1,1,0,3,0,97,Offline,0,0,103.78,Arrived
INN23173,Neptune,15/12/2018,1,0,Buffet Breakfast,3,1,0,1,0,1,Online,0,0,97.0,Arrived
INN06682,Neptune,22/10/2017,2,0,Buffet Breakfast,1,0,0,3,0,37,Online,0,0,96.3,Arrived
INN23824,Neptune,25/7/2017,2,0,Buffet Breakfast,2,0,1,1,0,124,Online,0,0,76.5,Canceled
INN36017,Neptune,2/8/2018,2,1,Buffet Breakfast,1,0,0,1,0,11,Online,0,0,138.5,Arrived
INN21587,Neptune,24/3/2018,2,0,Not Selected,0,0,0,3,0,41,Online,0,0,106.8,Arrived
INN16197,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,279,Offline,0,0,110.0,Canceled
INN05932,Neptune,12/5/2018,2,0,Buffet Breakfast,0,0,1,3,0,196,Offline,0,0,80.75,Arrived
INN22897,Venus,23/4/2018,2,0,Buffet Breakfast,1,0,0,1,0,65,Online,0,0,118.8,Arrived
INN09265,Venus,27/6/2018,2,0,Buffet Breakfast,0,0,1,2,0,133,Online,0,0,109.8,Canceled
INN14830,Venus,31/10/2017,2,0,Buffet Breakfast,0,0,2,1,0,43,Offline,0,0,65.0,Arrived
INN22322,Neptune,18/7/2018,2,0,Buffet Breakfast,0,0,1,2,0,177,Online,0,0,77.03,Canceled
INN19453,Venus,17/8/2018,2,0,Buffet Breakfast,2,0,2,5,0,195,Online,0,0,112.2,Canceled
INN33810,Venus,22/2/2018,2,1,Buffet Breakfast,3,0,1,4,0,67,Online,0,0,82.99,Arrived
INN03282,Neptune,19/8/2018,2,0,Buffet Breakfast,1,0,2,3,0,303,Offline,0,0,78.0,Arrived
INN00905,Neptune,27/9/2018,2,0,Buffet Breakfast,3,0,0,3,0,65,Online,0,0,135.9,Arrived
INN08354,Neptune,10/10/2018,2,0,Buffet Breakfast,1,0,1,0,0,0,Online,0,0,123.2,Arrived
INN13785,Neptune,23/4/2018,2,0,Not Selected,1,0,2,1,0,7,Online,0,0,109.0,Arrived
INN35601,Saturn,6/1/2018,2,0,Buffet Breakfast,1,0,0,2,0,34,Online,0,0,71.55,Arrived
INN29586,Neptune,26/7/2018,2,0,Buffet Breakfast,0,0,0,1,0,13,Corporate,0,0,75.0,Arrived
INN35642,Neptune,8/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,124,Offline,0,0,94.5,Canceled
INN05556,Neptune,17/5/2018,2,0,Buffet Breakfast,1,0,0,2,0,64,Corporate,0,0,140.0,Arrived
INN31537,Neptune,7/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,213,Offline,0,0,130.0,Canceled
INN06647,Neptune,26/9/2017,2,0,Buffet Breakfast,1,0,2,3,0,33,Offline,0,0,57.92,Arrived
INN27434,Neptune,3/7/2018,2,1,Buffet Breakfast,0,0,2,2,0,32,Online,0,0,152.1,Canceled
INN17061,Neptune,12/7/2018,2,1,Buffet Breakfast,1,0,0,2,0,97,Online,0,0,121.5,Arrived
INN30947,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0,Arrived
INN20016,Neptune,31/8/2017,1,0,Buffet Breakfast,1,0,1,2,0,12,Online,0,0,90.0,Arrived
INN28082,Neptune,16/3/2018,2,0,Buffet Breakfast,0,0,0,4,0,98,Online,0,0,73.95,Arrived
INN19435,Saturn,24/12/2017,2,0,Not Selected,1,0,0,1,0,49,Online,0,0,69.52,Arrived
INN11720,Venus,11/9/2018,1,0,Buffet Breakfast,3,0,2,4,0,70,Online,0,0,168.3,Arrived
INN25384,Neptune,19/9/2017,2,0,Buffet Breakfast,0,0,1,1,0,3,Corporate,0,0,120.0,Arrived
INN33894,Neptune,16/7/2018,1,0,Buffet Breakfast,0,0,1,1,0,106,Online,0,0,99.9,Canceled
INN11279,Venus,7/7/2018,2,0,Buffet Breakfast,1,0,0,3,0,10,Online,0,0,161.33,Arrived
INN01068,Venus,9/4/2018,2,0,Buffet Breakfast,1,0,2,2,0,20,Online,0,0,134.0,Arrived
INN15370,Neptune,28/8/2017,2,0,Buffet Breakfast,2,0,0,1,0,11,Online,0,0,90.0,Arrived
INN03917,Jupiter,19/12/2018,2,2,Buffet Breakfast,0,0,1,0,0,56,Online,0,0,156.6,Canceled
INN14379,Neptune,22/8/2018,1,0,Buffet Breakfast,2,0,1,0,0,92,Online,0,0,112.5,Arrived
INN07191,Neptune,12/11/2018,2,0,Buffet Breakfast,0,0,2,4,0,32,Online,0,0,92.08,Arrived
INN12639,Neptune,8/10/2018,2,0,Not Selected,1,0,2,4,0,194,Online,0,0,105.6,Canceled
INN13593,Neptune,29/8/2018,2,0,Not Selected,2,0,1,2,0,141,Online,0,0,85.5,Arrived
INN05358,Neptune,9/9/2018,2,0,Buffet Breakfast,0,0,0,1,0,238,Offline,0,0,80.75,Arrived
INN01671,Neptune,22/12/2017,2,0,Buffet Breakfast,1,0,0,4,0,19,Offline,0,0,58.0,Arrived
INN14861,Neptune,19/3/2018,2,0,Buffet Breakfast,1,0,2,3,0,53,Offline,0,0,70.0,Arrived
INN28478,Neptune,15/5/2018,2,2,Buffet Breakfast,0,0,2,3,0,81,Online,0,0,135.15,Canceled
INN13704,Neptune,16/6/2018,2,0,Luxury Buffet Breakfast,1,0,0,3,0,150,Offline,0,0,90.0,Arrived
INN17264,Neptune,31/5/2018,1,0,Buffet Breakfast,0,0,0,3,0,113,Corporate,0,0,100.0,Canceled
INN11778,Neptune,6/7/2018,2,0,Not Selected,0,0,0,4,0,96,Online,0,0,103.5,Arrived
INN00042,Neptune,21/6/2018,2,0,Buffet Breakfast,1,0,0,2,0,35,Online,0,0,102.0,Arrived
INN31179,Neptune,2/12/2018,2,0,Not Selected,2,0,0,2,0,32,Online,0,0,88.0,Arrived
INN33983,Venus,10/6/2018,2,0,Buffet Breakfast,1,0,1,2,0,54,Online,0,0,111.11,Arrived
INN12330,Venus,11/4/2018,2,0,Buffet Breakfast,0,0,1,2,0,101,Online,0,0,85.6,Arrived
INN19665,Neptune,28/3/2018,2,1,Buffet Breakfast,0,0,1,0,0,1,Online,0,0,101.0,Arrived
INN22654,Neptune,29/12/2017,1,0,Buffet Breakfast,0,0,0,1,1,1,Corporate,1,0,79.0,Arrived
INN26270,Neptune,22/4/2018,2,0,Buffet Breakfast,0,0,1,2,0,168,Offline,0,0,85.0,Canceled
INN24732,Venus,25/7/2018,3,0,Buffet Breakfast,0,0,1,2,0,82,Online,0,0,139.5,Canceled
INN04069,Neptune,17/11/2018,1,0,Buffet Breakfast,1,1,0,1,5,7,Corporate,1,0,67.0,Arrived
INN01270,Neptune,2/8/2018,1,0,Buffet Breakfast,0,0,0,1,0,2,Online,0,0,102.7,Arrived
INN02711,Neptune,10/3/2018,2,0,Not Selected,0,0,6,13,0,64,Online,0,0,70.46,Canceled
INN20720,Venus,6/8/2018,2,0,Buffet Breakfast,1,0,0,1,0,53,Online,0,0,149.4,Arrived
INN22754,Neptune,16/3/2018,2,0,Buffet Breakfast,0,0,1,4,0,69,Online,0,0,79.05,Canceled
